word,frequency,length
المقدس,1,6
المقدسات,1,8
المقدسيين,1,9
المقرات,1,7
المقسمة,1,7
المقصودة,1,8
المقلق,1,6
المقوس,1,6
المقومة,1,7
المقياس,1,7
المكاري,1,7
المكاشفات,1,9
المكافآت,1,8
المكافحة,1,8
المكالمات,1,9
المكاني,1,7
المكانية,1,8
المكتبات,1,8
المكتسبات,1,9
المكتسبة,1,8
المكتظة,1,7
المكتملة,1,8
المكتوبة,1,8
المكثفات,1,8
المكثفة,1,7
المكرة,1,6
المكرمة,1,7
المكرمين,1,8
المكسور,1,7
المكسيكي,1,8
المكشوفة,1,8
المكلفين,1,8
المكلل,1,6
المكمل,1,6
المكياج,1,7
الملائكة,1,8
الملاجم,1,7
الملاحظة,1,8
الملاحق,1,7
الملاحيظ,1,8
الملاذ,1,6
الملاعق,1,7
الملاكات,1,8
الملاكم,1,7
الملتحي,1,7
الملتزم,1,7
الملتصقة,1,8
الملتقيات,1,9
الملتهب,1,7
الملح,1,5
الملحة,1,6
الملحقيات,1,9
الملحن,1,6
الملحية,1,7
الملخص,1,6
الملزم,1,6
الملقح,1,6
الملوث,1,6
الملوثات,1,8
الملوك,1,6
الملونة,1,7
المليار,1,7
الملينة,1,7
المليونية,1,9
المماثلة,1,8
الممتازة,1,8
الممتحنين,1,9
الممثلون,1,8
الممحاة,1,7
الممدد,1,6
الممدودة,1,8
الممكلة,1,7
المملوك,1,7
الممنوح,1,7
المموه,1,6
المميتة,1,7
المميز,1,6
المناصرين,1,9
المناضل,1,7
المناطيد,1,8
المنافس,1,7
المنافسين,1,9
المناهض,1,7
المناوئة,1,8
المناولة,1,8
المنبثقة,1,8
المنتتخب,1,8
المنتجتين,1,9
المنتجع,1,7
المنتجين,1,8
المنتدب,1,7
المنتشي,1,7
المنتظرة,1,8
المنتقاه,1,8
المنتقد,1,7
المنتمين,1,8
المنتهكين,1,9
المنجزة,1,7
المنجلية,1,8
المنجمية,1,8
المنحازة,1,8
المنحدر,1,7
المنحدرات,1,9
المنحدرين,1,9
المنحوت,1,7
المنخرطة,1,8
المنزلين,1,8
المنسحب,1,7
المنسقة,1,7
المنشأ,1,6
المنشطة,1,7
المنشق,1,6
المنشقة,1,7
المنشود,1,7
المنصورة,1,8
المنصوري,1,8
المنطوقة,1,8
المنظمةبالدفاع,1,14
المنظمتان,1,9
المنظمين,1,8
المنعطف,1,7
المنغلقة,1,8
المنفذ,1,6
المنفذة,1,7
المنفذه,1,7
المنفذين,1,8
المنفعة,1,7
المنفي,1,6
المنقذة,1,7
المنقسم,1,7
المنك,1,5
المنكوبة,1,8
المنمق,1,6
المنهار,1,7
المنهجية,1,8
المنهزمين,1,9
المنهك,1,6
المنهوبة,1,8
المنوال,1,7
المنورة,1,7
المنوط,1,6
المنوطة,1,7
المنيعة,1,7
المهترئة,1,8
المهترئه,1,8
المهتمين,1,8
المهجور,1,7
المهجورة,1,8
المهد,1,5
المهذري,1,7
المهر,1,5
المهربون,1,8
المهرة,1,6
المهزلة,1,7
المهمشين,1,8
المهمين,1,7
المهندسة,1,8
المهنيين,1,8
المهول,1,6
المهيب,1,6
المهيكل,1,7
المواتية,1,8
المواثيق,1,8
المواجه,1,7
الموازين,1,8
المواساة,1,8
المواسم,1,7
المواصفة,1,8
المواعيد,1,8
المواكب,1,7
الموالح,1,7
الموالون,1,8
الموالي,1,7
الموالين,1,8
الموبايل,1,8
الموبوءة,1,8
الموثقون,1,8
الموثوقين,1,9
الموجز,1,6
الموجودين,1,9
الموحلة,1,7
المورد,1,6
الموردين,1,8
الموريتانيين,1,12
الموز,1,5
الموسك,1,6
الموسوي,1,7
الموسيقار,1,9
الموسيقي,1,8
الموسيقيين,1,10
الموصل,1,6
الموصول,1,7
الموضبة,1,7
الموضحة,1,7
الموضوعي,1,8
الموطن,1,6
الموظفون,1,8
الموفق,1,6
الموقرة,1,7
الموكلة,1,7
المولج,1,6
المولودية,1,9
الموهبة,1,7
الميادين,1,8
الميثامفيتامين,1,14
الميثان,1,7
الميداليات,1,10
الميرسيسايد,1,11
الميرغني,1,8
الميزات,1,7
الميزانيات,1,10
الميزانياتي,1,11
الميزة,1,6
الميسر,1,6
الميسورين,1,9
الميلانينية,1,11
الميليسما,1,9
النائبين,1,8
النائية,1,7
النابعة,1,7
النابغتين,1,9
الناجح,1,6
الناجحين,1,8
الناخبون,1,8
النادر,1,6
النازي,1,6
الناشري,1,7
الناشطتين,1,9
الناشطين,1,8
الناصرة,1,7
الناظر,1,6
الناظمة,1,7
الناقة,1,6
الناقدة,1,7
الناموس,1,7
النامي,1,6
النانوية,1,8
الناهي,1,6
النبات,1,6
النباتية,1,8
النبرة,1,6
النبع,1,5
النبوءة,1,7
النبوى,1,6
النبيذ,1,6
النبيذي,1,7
النبيلة,1,7
النتنة,1,6
النجاة,1,6
النجمان,1,7
النجمي,1,6
النجومية,1,8
النحام,1,6
النحشون,1,7
النحوية,1,7
النخالة,1,7
النخيف,1,6
النداء,1,6
الندية,1,6
النرجسية,1,8
النرويجية,1,9
النرويغي,1,8
النزلاء,1,7
النزلة,1,6
النزوح,1,6
النزولي,1,7
النزيف,1,6
النسب,1,5
النسبة,1,6
النسبي,1,6
النسبيين,1,8
النسر,1,5
النسوية,1,7
النشء,1,5
النشأة,1,6
النشيدين,1,8
النصائح,1,7
النصاري,1,7
النصيب,1,6
النصيري,1,7
النضج,1,5
النظائر,1,7
النظامي,1,7
النظري,1,6
النظرية,1,7
النعامة,1,7
النعرات,1,7
النعرة,1,6
النعم,1,5
النفاث,1,6
النفاذ,1,6
النفقة,1,6
النفور,1,6
النقابيين,1,9
النقانق,1,7
النقض,1,5
النقي,1,5
النكات,1,6
النكاح,1,6
النكايات,1,8
النكبات,1,7
النكتة,1,6
النكهة,1,6
النمذجة,1,7
النمسا,1,6
النمساوي,1,8
النمساويين,1,10
النمط,1,5
النمطي,1,6
النمطية,1,7
النمل,1,5
النمووالرفاهية,1,14
النمير,1,6
النهائى,1,7
النهاري,1,7
النهايات,1,8
النوادي,1,7
النواصي,1,7
النواف,1,6
النوافذ,1,7
النوافير,1,8
النوبات,1,7
النوري,1,6
النوفمبري,1,9
النومي,1,6
النوويين,1,8
النويدات,1,8
النيئة,1,6
النيابات,1,8
النيات,1,6
النيازك,1,7
النية,1,5
النيجيريين,1,10
النيروز,1,7
النيوتروني,1,10
النيوليبرالي,1,12
الهائلة,1,7
الهاتفان,1,8
الهادئة,1,7
الهادف,1,6
الهامة,1,6
الهاون,1,6
الهاوية,1,7
الهايتية,1,8
الهبوب,1,6
الهجانة,1,7
الهجرية,1,7
الهجمة,1,6
الهداف,1,6
الهدافين,1,8
الهداية,1,7
الهدى,1,5
الهدي,1,5
الهديا,1,6
الهدية,1,6
الهرب,1,5
الهرطقة,1,7
الهرمون,1,7
الهرمونية,1,9
الهرولة,1,7
الهريمي,1,7
الهزال,1,6
الهزل,1,5
الهضم,1,5
الهضمي,1,6
الهضميساعد,1,10
الهطولات,1,8
الهفوف,1,6
الهليكوبتر,1,10
الهم,1,4
الهمامي,1,7
الهمداني,1,8
الهموم,1,6
الهنائي,1,7
الهندسي,1,7
الهنغاري,1,8
الهولندية,1,9
الهولوغرام,1,10
الهوى,1,5
الهيكلة,1,7
الهيكلية,1,8
الهيليوم,1,8
الهيموجلوبين,1,12
الواجبة,1,7
الواحات,1,7
الواد,1,5
الوارد,1,6
الوازن,1,6
الواعدة,1,7
الوافدة,1,7
الوافدون,1,8
الوافدين,1,8
الواقعين,1,8
الواقعيون,1,9
الوالدان,1,8
الواليين,1,8
الوان,1,5
الوانها,1,7
الوتر,1,5
الوتساب,1,7
الوتيرة,1,7
الوثائقية,1,9
الوثيق,1,6
الوجد,1,5
الوجدان,1,7
الوجهات,1,7
الوجودي,1,7
الوجودية,1,8
الوجيه,1,6
الوحدتين,1,8
الوحدوية,1,8
الوحش,1,5
الوخز,1,5
الوداد,1,6
الوداع,1,6
الوداي,1,6
الوديتان,1,8
الوراثة,1,7
الوراثية,1,8
الورع,1,5
الورقية,1,7
الورود,1,6
الوريد,1,6
الوزارء,1,7
الوسائط,1,7
الوسترن,1,7
الوسطي,1,6
الوسطية,1,7
الوسم,1,5
الوسيلة,1,7
الوشلي,1,6
الوشيكة,1,7
الوصفة,1,6
الوصية,1,6
الوصيفة,1,7
الوضوح,1,6
الوطيد,1,6
الوظيف,1,6
الوعد,1,5
الوعظ,1,5
الوعول,1,6
الوفائية,1,8
الوفي,1,5
الوقائع,1,7
الوقائى,1,7
الوقحة,1,6
الولاءات,1,8
الولائي,1,7
الولايتين,1,9
الولب,1,5
الولد,1,5
الوله,1,5
الوهابية,1,8
الوهمي,1,6
الويات,1,6
الويدان,1,7
اليائس,1,6
اليابانيتين,1,11
اليابسة,1,7
اليات,1,5
الياس,1,5
الياسمين,1,8
اليافطات,1,8
اليان,1,5
اليخت,1,5
اليدوي,1,6
اليساري,1,7
اليسارية,1,8
اليسرى,1,6
اليسون,1,6
اليقضة,1,6
اليمنيون,1,8
اليميني,1,7
اليمينيون,1,9
اليمينيين,1,9
الينا,1,5
اليود,1,5
اليورو,1,6
اليوسف,1,6
اليوسفي,1,7
اليومبالارقام,1,13
اليوملدي,1,8
اليونانى,1,8
اليونانيين,1,10
اليونبس,1,7
اليونسيف,1,8
اليونيتامس,1,10
اليونيسكو,1,9
اليونيسيف,1,9
الیوم,1,5
اماكن,1,5
امال,1,4
امتدادا,1,7
امتدادات,1,8
امتشقه,1,6
امتصاص,1,6
امتطاء,1,6
امتعاضه,1,7
امتعاضهم,1,8
امتلاك,1,6
امتلاكه,1,7
امتناع,1,6
امتناعه,1,7
امتهانها,1,8
امتياز,1,6
امتيازا,1,7
امدادات,1,7
امراض,1,5
امراضه,1,6
امرها,1,5
امروز,1,5
امريكي,1,6
امضى,1,4
امكاناتها,1,9
امكانية,1,7
امكن,1,4
امن,1,3
اموالنا,1,7
اميركي,1,6
امين,1,4
اناث,1,4
اناس,1,4
اناشد,1,5
انبتتكم,1,7
انبثق,1,5
انبعاث,1,6
انبعاثات,1,8
انتابني,1,7
انتاجهم,1,7
انتباههم,1,8
انتبهوا,1,7
انتحارها,1,8
انتحاريان,1,9
انتحارية,1,8
انتحال,1,6
انتخاباتهم,1,10
انتخابية,1,8
انتخبنا,1,7
انتخبوهم,1,8
انتداب,1,6
انترسبتور,1,9
انتزعها,1,7
انتزعوه,1,7
انتشارا,1,7
انتشاله,1,7
انتشل,1,5
انتصارا,1,7
انتصر,1,5
انتظم,1,5
انتفاضات,1,8
انتفى,1,5
انتقائي,1,7
انتقادا,1,7
انتقاداته,1,9
انتقاداتها,1,10
انتقاداتهم,1,10
انتقالنا,1,8
انتقالهما,1,9
انتقاما,1,7
انتقدوا,1,7
انتقلنا,1,7
انتقلوا,1,7
انتم,1,4
انتماء,1,6
انتهاكا,1,7
انتهاكها,1,8
انتهج,1,5
انتهجتها,1,8
انتهكت,1,6
انتهكوا,1,7
انتهوا,1,6
انتهينا,1,7
انتونيو,1,7
انتھت,1,5
انجازا,1,6
انجازات,1,7
انجذابه,1,7
انجروا,1,6
انجلترا,1,7
انجيلا,1,6
انحباس,1,6
انحطاطا,1,7
انحيازا,1,7
انخراط,1,6
انخراطها,1,8
انخرطوا,1,7
انخرم,1,5
اندبندنت,1,8
اندحار,1,6
اندراوس,1,7
اندريا,1,6
اندفاع,1,6
اندماجا,1,7
انزعاج,1,6
انزلاق,1,6
انزلاقات,1,8
انسجام,1,6
انسجاما,1,7
انسحابنا,1,8
انسحب,1,5
انسريف,1,6
انسيابي,1,7
انشاء,1,5
انشطة,1,5
انشغاله,1,7
انشغل,1,5
انشقت,1,5
انصراف,1,6
انضما,1,5
انضموا,1,6
انطباعا,1,7
انطبقت,1,6
انطلقا,1,6
انطلقوا,1,7
انعقاده,1,7
انعقدت,1,6
انعكاسات,1,8
انعكاساته,1,9
انعكاسه,1,7
انغماس,1,6
انغمست,1,6
انفانتينو,1,9
انفتاح,1,6
انفتاحا,1,7
انفجارها,1,8
انفجارية,1,8
انفجرت,1,6
انفصال,1,6
انفصالها,1,8
انفصالهن,1,8
انفصالي,1,7
انفصاليتين,1,10
انقاذ,1,5
انقاذها,1,7
انقراض,1,6
انقسامي,1,7
انقسمت,1,6
انقطاعات,1,8
انقطاعهم,1,8
انقطع,1,5
انقلابه,1,7
انقلبت,1,6
انقله,1,5
انكم,1,4
انكماشا,1,7
انكمش,1,5
انما,1,4
انني,1,4
انهائه,1,6
انهت,1,4
انهزم,1,5
انهن,1,4
انهينا,1,6
انواع,1,5
انور,1,4
انيرجي,1,6
اهالي,1,5
اهتمامات,1,8
اهتمامكم,1,8
اهتمامهم,1,8
اهدافا,1,6
اهدن,1,4
اهل,1,3
اهمية,1,5
اواخر,1,5
اوامر,1,5
اوبك,1,4
اوحى,1,4
اوربا,1,5
اورلاندو,1,8
اوروك,1,5
اوضحت,1,5
اوقاتك,1,6
اولئك,1,5
اولى,1,4
اولية,1,5
اياد,1,4
اياهم,1,5
ايبي,1,4
اية,1,3
ايت,1,3
ايتمار,1,6
ايجابية,1,7
ايجيس,1,5
ايطاليتان,1,9
ايقاف,1,5
ايمان,1,5
ايمانهم,1,7
ايمن,1,4
ايميليانو,1,9
ايني,1,4
ايها,1,4
ايهم,1,4
اﻷموال,1,6
بآثار,1,5
بآفاق,1,5
بآلية,1,5
بآية,1,4
بأبحاثهم,1,8
بأبوظبي,1,7
بأثمان,1,6
بأجزائه,1,7
بأجمعها,1,7
بأجوائه,1,7
بأحد,1,4
بأحداث,1,6
بأحرف,1,5
بأحمال,1,6
بأخطر,1,5
بأداء,1,5
بأدق,1,4
بأدوات,1,6
بأدواتهم,1,8
بأرض,1,4
بأرضنا,1,6
بأرضه,1,5
بأرواحهم,1,8
بأريحا,1,6
بأس,1,3
بأساليب,1,7
بأسداس,1,6
بأسر,1,4
بأسرته,1,6
بأسرتها,1,7
بأسره,1,5
بأسطوانات,1,9
بأسلحتها,1,8
بأسلم,1,5
بأسمائهم,1,8
بأسنان,1,6
بأشغال,1,6
بأشقائها,1,8
بأشكال,1,6
بأشكالها,1,8
بأشهر,1,5
بأصوات,1,6
بأعداء,1,6
بأعداد,1,6
بأعذار,1,6
بأعضاء,1,6
بأعظم,1,5
بأعلى,1,5
بأغاني,1,6
بأغنياتها,1,9
بأغنية,1,6
بأفكار,1,6
بأفكاره,1,7
بأقرب,1,5
بأقسام,1,6
بأقصر,1,5
بألا,1,4
بألفاظ,1,6
بأمتعة,1,6
بأمريكا,1,7
بأمل,1,4
بأموالها,1,8
بأنحاء,1,6
بأنشطة,1,6
بأنظمة,1,6
بأنواع,1,6
بأنواعه,1,7
بأنواعها,1,8
بأهداف,1,6
بأوامر,1,6
بأوراقها,1,8
بأوزبكستان,1,10
بأوضاع,1,6
بأوميكرون,1,9
بأياديهم,1,8
بأيام,1,5
بأيد,1,4
بأيدي,1,5
بأيديهم,1,7
بؤرا,1,4
بإبداع,1,6
بإبطال,1,6
بإتمام,1,6
بإثارة,1,6
بإثارتها,1,8
بإثبات,1,6
بإحاطة,1,6
بإحالة,1,6
بإحداث,1,6
بإحداها,1,7
بإخضاع,1,6
بإدانته,1,7
بإدانتها,1,8
بإدراك,1,6
بإدماج,1,6
بإرادة,1,6
بإرساء,1,6
بإرسالهما,1,9
بإرشاد,1,6
بإسبانيا,1,8
بإستخدام,1,8
بإستصدار,1,8
بإسم,1,4
بإسهام,1,6
بإشراك,1,6
بإشراكهم,1,8
بإصابتهم,1,8
بإصداراته,1,9
بإصدارهم,1,8
بإصلاح,1,6
بإضافة,1,6
بإضعاف,1,6
بإضفاء,1,6
بإطاحة,1,6
بإطلاقها,1,8
بإطلالته,1,8
بإعانات,1,7
بإعلاناتها,1,10
بإقالة,1,6
بإقالته,1,7
بإقدامه,1,7
بإقرار,1,6
بإقصاء,1,6
بإلقاء,1,6
بإمالة,1,6
بإمداد,1,6
بإمدادها,1,8
بإمكانهم,1,8
بإمكانهما,1,9
بإنتاج,1,6
بإنتهاء,1,7
بإنجازه,1,7
بإنزال,1,6
بإهماله,1,7
بإيبارشية,1,9
بإيجابياتها,1,11
بإيجابية,1,8
بإيجاد,1,6
بإيطاليا,1,8
بئرين,1,5
بائع,1,4
بائعي,1,5
بائن,1,4
بابا,1,4
بابتسامة,1,8
بابتيكو,1,7
بابها,1,5
بابو,1,4
باتجاههم,1,8
باتريس,1,6
باتريشا,1,7
باتساع,1,6
باتفاقيات,1,9
باتمان,1,6
باتوا,1,5
باتور,1,5
باتي,1,4
باجتماعهم,1,9
باجتماعهما,1,10
باجتيازها,1,9
باحة,1,4
باحتجاز,1,7
باحتضان,1,7
باحتفال,1,7
باحتفالات,1,9
باحتمال,1,7
باحتياج,1,7
باحث,1,4
باحثا,1,5
باختبار,1,7
باختتام,1,7
باختلاف,1,7
باخوس,1,5
باداش,1,5
بادجي,1,5
بادربورن,1,8
بادعاء,1,6
بادي,1,4
باديكو,1,6
بارادو,1,6
باراسكوفيفكا,1,12
باراماونت,1,9
باربعة,1,6
باربوسا,1,7
باربيفاي,1,8
بارتباط,1,7
بارتداء,1,7
بارز,1,4
بارزاني,1,7
بارقة,1,5
باركلاند,1,8
باركنا,1,6
باركنسون,1,8
بارليف,1,6
بارنيا,1,6
باري,1,4
باريتو,1,6
باريسرئيس,1,9
باز,1,3
بازوليني,1,8
باس,1,3
باستئناف,1,8
باستاد,1,6
باستثمار,1,8
باستثمارات,1,10
باستثمارها,1,10
باستحداث,1,8
باستحقاق,1,8
باستحواذ,1,8
باستخدامه,1,9
باستخدامهم,1,10
باستدعاء,1,8
